scenario_id,schedule_case,V,AHT,OCC,SHK,Hg,T,week_pattern,p_weekdays,weekday_split,weekday_step,K,ratio_target,pos1,pos2,width1,width2,width_assignment_rule,peak_amplitude_rule,peak_amplitude_ratio,H_talk,H_prod,H_paid,HC_teorico,HC_teorico_ceil,H_prod_noSHK,HC_gross,HC_gross_ceil,ratio_real,lambda,ratio_capped,calls_sum,calls_min,calls_max,fte_min,fte_max,day_weights,n0,N_final,solver_status,objective,coverage,coverage_target,coverage_fail,sum_required,sum_under,sum_over,runtime_sec,workers
D_7d54d48be5_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.613,False,7500,5,41,1.190,9.762,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,21.000,FEASIBLE,164.880,0.908,0.900,False,1785.714,164.857,143.143,420.028,1.000
D_7d54d48be5_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.613,False,7500,5,41,1.190,9.762,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,22.000,FEASIBLE,154.380,0.914,0.900,False,1785.714,154.333,216.619,1200.025,1.000
D_7e1924ce0c_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,1,4,14.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.646,False,7500,1,45,0.238,10.714,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,OPTIMAL,170.510,0.905,0.900,False,1785.714,170.476,232.762,83.987,1.000
D_7e1924ce0c_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,1,4,14.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.646,False,7500,1,45,0.238,10.714,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,20.000,FEASIBLE,173.920,0.903,0.900,False,1785.714,173.762,68.048,1200.028,1.000
D_7e34fe01be_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,6,22.000,40.000,17.000,13.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.732,False,7500,3,49,0.714,11.667,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,21.000,FEASIBLE,128.060,0.928,0.900,False,1785.714,127.952,106.238,420.020,1.000
D_7e34fe01be_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,6,22.000,40.000,17.000,13.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.732,False,7500,3,49,0.714,11.667,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,25.000,FEASIBLE,123.500,0.931,0.900,False,1785.714,122.762,437.048,1200.040,1.000
D_7e922ca15e_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,2,22.000,40.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.386,False,7500,7,34,1.667,8.095,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,169.830,0.905,0.900,False,1785.714,169.714,64.000,420.036,1.000
D_7e922ca15e_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,2,22.000,40.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.386,False,7500,7,34,1.667,8.095,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,22.000,FEASIBLE,156.760,0.912,0.900,False,1785.714,156.619,218.905,1200.019,1.000
D_7e9ad289dd_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,4,10.000,28.000,16.000,25.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.411,1.000,True,7500,2,41,0.476,9.762,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,OPTIMAL,157.930,0.912,0.900,False,1785.714,157.810,220.095,94.494,1.000
D_7e9ad289dd_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,4,10.000,28.000,16.000,25.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,3.411,1.000,True,7500,2,41,0.476,9.762,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,21.000,FEASIBLE,137.120,0.923,0.900,False,1785.714,137.000,115.286,1200.036,1.000
D_7f6e2461ee_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,6,12.000,38.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.858,False,7500,3,47,0.714,11.190,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,179.640,0.901,0.900,False,1785.714,176.667,70.952,420.026,1.000
D_7f6e2461ee_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,6,12.000,38.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.858,False,7500,3,47,0.714,11.190,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,21.000,FEASIBLE,169.200,0.906,0.900,False,1785.714,168.667,146.952,1200.015,1.000
D_7f700a7539_run1,run1,7500,300,0.700,0.200,42,0.500,W1,,,,2,2,12.000,38.000,17.000,17.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.482,False,7500,15,30,3.571,7.143,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,21.000,FEASIBLE,158.380,0.911,0.900,False,1785.714,158.429,136.714,420.020,1.000
D_7f700a7539_run2,run2,7500,300,0.700,0.200,42,0.500,W1,,,,2,2,12.000,38.000,17.000,17.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.482,False,7500,15,30,3.571,7.143,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,24.000,FEASIBLE,66.780,0.963,0.900,False,1785.714,66.810,297.095,1200.024,1.000
D_7fda911203_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,4,22.000,40.000,15.000,15.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.681,False,7500,1,40,0.238,9.524,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,OPTIMAL,171.160,0.904,0.900,False,1785.714,170.952,233.238,21.042,1.000
D_7fda911203_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,4,22.000,40.000,15.000,15.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.681,False,7500,1,40,0.238,9.524,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,FEASIBLE,142.440,0.920,0.900,False,1785.714,142.238,204.524,1200.016,1.000
D_8047dfc16a_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,4,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.613,False,7500,1,48,0.238,11.429,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,23.000,OPTIMAL,135.840,0.924,0.900,False,1785.714,135.762,282.048,178.440,1.000
D_8047dfc16a_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,4,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.613,False,7500,1,48,0.238,11.429,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,23.000,FEASIBLE,163.000,0.909,0.900,False,1785.714,162.857,309.143,1200.036,1.000
D_80f21c9d46_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,1,2,25.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.436,False,7500,2,40,0.476,9.524,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,OPTIMAL,168.180,0.906,0.900,False,1785.714,168.095,230.381,229.972,1.000
D_80f21c9d46_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,1,2,25.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.436,False,7500,2,40,0.476,9.524,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,21.000,FEASIBLE,153.830,0.914,0.900,False,1785.714,153.857,132.143,1200.028,1.000
D_810cc48f17_run1,run1,7500,300,0.700,0.200,42,0.500,W1,,,,2,4,10.000,28.000,16.000,16.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.733,False,7500,7,29,1.667,6.905,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,20.000,FEASIBLE,169.120,0.905,0.900,False,1785.714,168.952,63.238,420.017,1.000
D_810cc48f17_run2,run2,7500,300,0.700,0.200,42,0.500,W1,,,,2,4,10.000,28.000,16.000,16.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.733,False,7500,7,29,1.667,6.905,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,20.000,FEASIBLE,165.630,0.907,0.900,False,1785.714,165.524,59.810,1200.026,1.000
D_8131f86a37_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,4,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.613,False,7500,1,46,0.238,10.952,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,23.000,OPTIMAL,133.470,0.925,0.900,False,1785.714,133.333,279.619,287.607,1.000
D_8131f86a37_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,2,4,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.613,False,7500,1,46,0.238,10.952,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,24.000,FEASIBLE,161.750,0.910,0.900,False,1785.714,160.381,390.667,1200.016,1.000
D_815b75be71_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,1,2,14.000,,16.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.287,False,7500,3,44,0.714,10.476,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,OPTIMAL,174.010,0.903,0.900,False,1785.714,173.952,236.238,38.490,1.000
D_815b75be71_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,1,2,14.000,,16.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.287,False,7500,3,44,0.714,10.476,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,21.000,FEASIBLE,149.750,0.916,0.900,False,1785.714,149.762,128.048,1200.047,1.000
D_817276b7b1_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,2,22.000,40.000,17.000,17.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.425,False,7500,2,37,0.476,8.810,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,OPTIMAL,176.190,0.901,0.900,False,1785.714,176.095,238.381,46.828,1.000
D_817276b7b1_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,2,2,22.000,40.000,17.000,17.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.425,False,7500,2,37,0.476,8.810,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,23.000,FEASIBLE,180.730,0.903,0.900,False,1785.714,174.000,320.286,1200.029,1.000
D_82af3ab1d7_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,1,4,14.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.596,False,7500,2,49,0.476,11.667,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,22.000,OPTIMAL,169.490,0.905,0.900,False,1785.714,169.286,231.571,45.390,1.000
D_82af3ab1d7_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,uniform,0.020,1,4,14.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.596,False,7500,2,49,0.476,11.667,"[0.19, 0.19, 0.19, 0.19, 0.19, 0.025, 0.025]",22.000,21.000,FEASIBLE,153.770,0.914,0.900,False,1785.714,153.524,131.810,1200.025,1.000
D_8367458e47_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,6,10.000,28.000,25.000,25.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.712,1.000,True,7500,3,36,0.714,8.571,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,143.760,0.919,0.900,False,1785.714,143.810,38.095,420.011,1.000
D_8367458e47_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,6,10.000,28.000,25.000,25.000,equal,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.712,1.000,True,7500,3,36,0.714,8.571,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,171.020,0.904,0.900,False,1785.714,171.048,65.333,1200.021,1.000
D_83818a26ff_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,1,4,25.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.651,False,7500,2,50,0.476,11.905,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,OPTIMAL,160.400,0.910,0.900,False,1785.714,160.333,222.619,185.950,1.000
D_83818a26ff_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,1,4,25.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.651,False,7500,2,50,0.476,11.905,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,21.000,FEASIBLE,178.290,0.901,0.900,False,1785.714,176.000,154.286,1200.020,1.000
D_83857b2849_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,10.000,28.000,25.000,16.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.711,False,7500,4,35,0.952,8.333,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,157.230,0.912,0.900,False,1785.714,157.286,51.571,420.020,1.000
D_83857b2849_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,4,10.000,28.000,25.000,16.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.711,False,7500,4,35,0.952,8.333,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,171.400,0.904,0.900,False,1785.714,170.619,64.905,1200.021,1.000
D_8387d247f1_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,1,2,25.000,,16.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.297,False,7500,8,39,1.905,9.286,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,160.700,0.911,0.900,False,1785.714,159.000,53.286,420.020,1.000
D_8387d247f1_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,1,2,25.000,,16.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.297,False,7500,8,39,1.905,9.286,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,176.430,0.902,0.900,False,1785.714,174.905,69.190,1200.022,1.000
D_83a0500693_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,6,22.000,40.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.715,False,7500,3,46,0.714,10.952,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,21.000,FEASIBLE,104.570,0.941,0.900,False,1785.714,104.667,82.952,420.028,1.000
D_83a0500693_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,6,22.000,40.000,13.000,17.000,extremes_low_high,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.715,False,7500,3,46,0.714,10.952,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,22.000,FEASIBLE,150.650,0.916,0.900,False,1785.714,150.429,212.714,1200.069,1.000
D_84061b844a_run1,run1,7500,300,0.700,0.200,42,0.500,W1,,,,1,6,25.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.777,False,7500,6,39,1.429,9.286,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,20.000,FEASIBLE,175.640,0.902,0.900,False,1785.714,175.619,69.905,420.007,1.000
D_84061b844a_run2,run2,7500,300,0.700,0.200,42,0.500,W1,,,,1,6,25.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.777,False,7500,6,39,1.429,9.286,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,20.000,FEASIBLE,169.800,0.905,0.900,False,1785.714,169.714,64.000,1200.017,1.000
D_8451946990_run1,run1,7500,300,0.700,0.200,42,0.500,W1,,,,2,4,22.000,40.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.670,False,7500,8,33,1.905,7.857,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,21.000,FEASIBLE,131.380,0.927,0.900,False,1785.714,131.000,109.286,420.018,1.000
D_8451946990_run2,run2,7500,300,0.700,0.200,42,0.500,W1,,,,2,4,22.000,40.000,17.000,13.000,extremes_high_low,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.670,False,7500,8,33,1.905,7.857,"[0.143, 0.143, 0.143, 0.143, 0.143, 0.143, 0.143]",22.000,22.000,FEASIBLE,122.890,0.931,0.900,False,1785.714,122.857,185.143,1200.017,1.000
D_8460efad1b_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,1,6,14.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.762,False,7500,1,50,0.238,11.905,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,22.000,OPTIMAL,173.000,0.903,0.900,False,1785.714,173.095,235.381,369.479,1.000
D_8460efad1b_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,increasing-to-friday,0.020,1,6,14.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.762,False,7500,1,50,0.238,11.905,"[0.183, 0.186, 0.19, 0.194, 0.197, 0.025, 0.025]",22.000,20.000,FEASIBLE,167.850,0.906,0.900,False,1785.714,167.810,62.095,1200.024,1.000
D_84f801855c_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,1,4,25.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.767,False,7500,1,47,0.238,11.190,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,OPTIMAL,160.830,0.910,0.900,False,1785.714,160.762,223.048,132.354,1.000
D_84f801855c_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.950,decreasing-to-friday,0.020,1,4,25.000,,24.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.767,False,7500,1,47,0.238,11.190,"[0.197, 0.194, 0.19, 0.186, 0.183, 0.025, 0.025]",22.000,22.000,FEASIBLE,98.020,0.945,0.900,False,1785.714,97.952,160.238,1200.035,1.000
D_85102da8f5_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,10.000,28.000,25.000,16.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.389,False,7500,8,36,1.905,8.571,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,170.980,0.904,0.900,False,1785.714,170.905,65.190,420.017,1.000
D_85102da8f5_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,10.000,28.000,25.000,16.000,extremes_high_low,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.389,False,7500,8,36,1.905,8.571,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,165.820,0.907,0.900,False,1785.714,165.762,60.048,1200.024,1.000
D_855d0c441e_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,1,6,25.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.777,False,7500,3,46,0.714,10.952,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,148.650,0.917,0.900,False,1785.714,147.714,42.000,420.016,1.000
D_855d0c441e_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,1,6,25.000,,20.000,,,,,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.777,False,7500,3,46,0.714,10.952,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,21.000,FEASIBLE,103.060,0.942,0.900,False,1785.714,103.048,81.333,1200.021,1.000
D_8594608503_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.345,False,7500,8,36,1.905,8.571,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,21.000,FEASIBLE,141.750,0.922,0.900,False,1785.714,139.667,117.952,420.036,1.000
D_8594608503_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,2,22.000,40.000,13.000,17.000,extremes_low_high,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.345,False,7500,8,36,1.905,8.571,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,22.000,FEASIBLE,166.810,0.907,0.900,False,1785.714,166.714,229.000,1200.024,1.000
D_85aedeec56_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,4,12.000,38.000,13.000,13.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.843,False,7500,6,52,1.429,12.381,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,20.000,FEASIBLE,149.300,0.916,0.900,False,1785.714,149.190,43.476,420.024,1.000
D_85aedeec56_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,increasing-to-friday,0.020,2,4,12.000,38.000,13.000,13.000,equal,different_1_gt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.843,False,7500,6,52,1.429,12.381,"[0.163, 0.167, 0.17, 0.173, 0.177, 0.075, 0.075]",22.000,21.000,FEASIBLE,156.710,0.914,0.900,False,1785.714,154.048,132.333,1200.034,1.000
D_85b356211e_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,4,12.000,38.000,17.000,17.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.870,False,7500,5,44,1.190,10.476,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,162.770,0.909,0.900,False,1785.714,162.667,56.952,420.018,1.000
D_85b356211e_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,4,12.000,38.000,17.000,17.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,4.000,0.870,False,7500,5,44,1.190,10.476,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,22.000,FEASIBLE,144.220,0.919,0.900,False,1785.714,144.190,206.476,1200.037,1.000
D_85ea5699a8_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,2,12.000,38.000,17.000,17.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.482,False,7500,8,36,1.905,8.571,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,20.000,FEASIBLE,162.080,0.909,0.900,False,1785.714,162.190,56.476,420.020,1.000
D_85ea5699a8_run2,run2,7500,300,0.700,0.200,42,0.500,W2,0.850,uniform,0.020,2,2,12.000,38.000,17.000,17.000,equal,different_1_lt_2,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,2.000,0.482,False,7500,8,36,1.905,8.571,"[0.17, 0.17, 0.17, 0.17, 0.17, 0.075, 0.075]",22.000,21.000,FEASIBLE,135.090,0.924,0.900,False,1785.714,135.048,113.333,1200.017,1.000
D_85f3583c0c_run1,run1,7500,300,0.700,0.200,42,0.500,W2,0.850,decreasing-to-friday,0.020,2,6,22.000,40.000,13.000,17.000,extremes_low_high,equal,2.000,625.000,892.857,1116.071,26.573,27,892.857,21.259,22,6.000,0.760,False,7500,3,40,0.714,9.524,"[0.177, 0.173, 0.17, 0.167, 0.163, 0.075, 0.075]",22.000,20.000,FEASIBLE,171.820,0.904,0.900,False,1785.714,170.714,65.000,420.018,1.000
